route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
862,c_67259_b_none_d_0,t_5284914_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284913_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284912_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284911_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284910_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284909_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284908_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284907_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284925_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284926_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284927_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284928_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284929_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284930_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284931_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284932_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284933_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284934_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284935_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284936_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284937_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284938_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284939_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284940_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284941_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284942_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284906_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284905_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284900_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284899_b_none_tn_3,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284899_b_none_tn_2,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284899_b_none_tn_1,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_8,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_7,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_6,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_5,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_4,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_3,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_2,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284898_b_none_tn_1,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284897_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284919_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284920_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284921_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284922_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284923_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284924_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284943_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284945_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67259_b_none_d_0,t_5284946_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302570_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302414_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302413_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302412_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302411_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302410_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302409_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302408_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302407_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302406_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302405_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302404_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302403_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302402_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302401_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302400_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302399_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302398_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302397_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302396_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302395_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302394_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302393_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302392_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302391_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302390_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302389_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302388_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302387_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302386_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302385_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302384_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302570_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302570_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302570_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302571_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_10,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_11,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_12,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_13,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_14,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_15,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_16,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_17,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_6,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_7,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_8,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302579_b_none_tn_9,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302580_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302580_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302580_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302580_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302581_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302586_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302586_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302586_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302586_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302586_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302586_b_none_tn_6,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302586_b_none_tn_7,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302756_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302768_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302768_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302768_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302768_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302768_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302768_b_none_tn_6,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302768_b_none_tn_7,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302769_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302769_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_10,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_11,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_6,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_7,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_8,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302770_b_none_tn_9,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302771_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302771_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302771_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302771_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302771_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302771_b_none_tn_6,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302772_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302772_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302772_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302772_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302772_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302773_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302773_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302774_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302774_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302775_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302775_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302776_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302776_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302777_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302777_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302778_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302778_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302779_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302779_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302780_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302780_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302781_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302781_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302782_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_10,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_11,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_12,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_13,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_14,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_6,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_7,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_8,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302783_b_none_tn_9,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302576_b_none_tn_0,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_5,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_6,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_7,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_8,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302577_b_none_tn_9,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302578_b_none_tn_1,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302578_b_none_tn_2,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302578_b_none_tn_3,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302578_b_none_tn_4,,Newark,0,,p_5502,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302307_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302308_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302309_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302310_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302311_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302312_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302313_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302314_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302315_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302316_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302317_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302318_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302319_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302333_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302334_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302335_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302336_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302337_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302338_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302339_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_9,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302574_b_none_tn_1,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302574_b_none_tn_2,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302574_b_none_tn_3,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302574_b_none_tn_4,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302575_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302340_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302341_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302342_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302343_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302344_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302345_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302346_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302332_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_4,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_3,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_2,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_17,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_16,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_15,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_14,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_13,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_12,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_11,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_10,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302573_b_none_tn_1,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302353_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302558_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302331_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302330_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302329_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
862,c_67314_b_none_d_0,t_5302328_b_none_tn_0,,World Trade Center,1,,p_4496,,,,,,,,,,,,
