"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","arrival_time_sort","timepoint"
"294300272","12:32:00","12:32:00","165","3","L.A. Union Station","0","12:32:00","1"
"294300272","13:10:00","13:10:00","161","4","L.A. Union Station","0","13:10:00","1"
"294300272","13:13:00","13:13:00","164","5","L.A. Union Station","0","13:13:00","1"
"294300272","13:20:00","13:20:00","111","6","L.A. Union Station","0","13:20:00","1"
"294300272","13:28:00","13:28:00","175","7","L.A. Union Station","0","13:28:00","1"
"294300272","13:43:00","13:43:00","110","8","L.A. Union Station","0","13:43:00","1"
"294300272","13:50:00","13:50:00","129","9","L.A. Union Station","0","13:50:00","1"
"294300272","13:54:00","13:54:00","186","10","L.A. Union Station","0","13:54:00","1"
"294300272","14:00:00","14:00:00","102","11","L.A. Union Station","0","14:00:00","1"
"294300272","14:06:00","14:06:00","106","12","L.A. Union Station","0","14:06:00","1"
"294300272","14:20:00","14:20:00","107","13","L.A. Union Station","0","14:20:00","1"
"294300273","13:39:00","13:39:00","107","1","Lancaster","0","13:39:00","1"
"294300273","13:51:00","13:51:00","106","2","Lancaster","0","13:51:00","1"
"294300273","13:58:00","13:58:00","102","3","Lancaster","0","13:58:00","1"
"294300273","14:04:00","14:04:00","186","4","Lancaster","0","14:04:00","1"
"294300273","14:08:00","14:08:00","129","5","Lancaster","0","14:08:00","1"
"294300273","14:16:00","14:16:00","110","6","Lancaster","0","14:16:00","1"
"294300273","14:32:00","14:32:00","175","7","Lancaster","0","14:32:00","1"
"294300273","14:40:00","14:40:00","111","8","Lancaster","0","14:40:00","1"
"294300273","14:46:00","14:46:00","164","9","Lancaster","0","14:46:00","1"
"294300273","14:51:00","14:51:00","161","10","Lancaster","0","14:51:00","1"
"294300273","15:30:00","15:30:00","165","11","Lancaster","0","15:30:00","1"
"294300273","15:40:00","15:40:00","163","12","Lancaster","0","15:40:00","1"
"294300273","15:52:00","15:52:00","162","13","Lancaster","0","15:52:00","1"
"294300274","14:13:00","14:13:00","164","1","L.A. Union Station","0","14:13:00","1"
"294300274","14:20:00","14:20:00","111","2","L.A. Union Station","0","14:20:00","1"
"294300274","14:28:00","14:28:00","175","3","L.A. Union Station","0","14:28:00","1"
"294300274","14:43:00","14:43:00","110","4","L.A. Union Station","0","14:43:00","1"
"294300274","14:50:00","14:50:00","129","5","L.A. Union Station","0","14:50:00","1"
"294300274","14:54:00","14:54:00","186","6","L.A. Union Station","0","14:54:00","1"
"294300274","15:00:00","15:00:00","102","7","L.A. Union Station","0","15:00:00","1"
"294300274","15:06:00","15:06:00","106","8","L.A. Union Station","0","15:06:00","1"
"294300274","15:20:00","15:20:00","107","9","L.A. Union Station","0","15:20:00","1"
"294300275","14:39:00","14:39:00","107","1","Via Princessa","0","14:39:00","1"
"294300275","14:51:00","14:51:00","106","2","Via Princessa","0","14:51:00","1"
"294300275","14:58:00","14:58:00","102","3","Via Princessa","0","14:58:00","1"
"294300275","15:04:00","15:04:00","186","4","Via Princessa","0","15:04:00","1"
"294300275","15:08:00","15:08:00","129","5","Via Princessa","0","15:08:00","1"
"294300275","15:16:00","15:16:00","110","6","Via Princessa","0","15:16:00","1"
"294300275","15:32:00","15:32:00","175","7","Via Princessa","0","15:32:00","1"
"294300275","15:40:00","15:40:00","111","8","Via Princessa","0","15:40:00","1"
"294300275","15:46:00","15:46:00","164","9","Via Princessa","0","15:46:00","1"
"294300276","14:11:00","14:11:00","162","1","L.A. Union Station","0","14:11:00","1"
"294300276","14:20:00","14:20:00","163","2","L.A. Union Station","0","14:20:00","1"
"294300276","14:32:00","14:32:00","165","3","L.A. Union Station","0","14:32:00","1"
"294300276","15:10:00","15:10:00","161","4","L.A. Union Station","0","15:10:00","1"
"294300276","15:13:00","15:13:00","164","5","L.A. Union Station","0","15:13:00","1"
"294300276","15:20:00","15:20:00","111","6","L.A. Union Station","0","15:20:00","1"
"294300276","15:28:00","15:28:00","175","7","L.A. Union Station","0","15:28:00","1"
"294300276","15:43:00","15:43:00","110","8","L.A. Union Station","0","15:43:00","1"
"294300276","15:50:00","15:50:00","129","9","L.A. Union Station","0","15:50:00","1"
"294300276","15:54:00","15:54:00","186","10","L.A. Union Station","0","15:54:00","1"
"294300276","16:00:00","16:00:00","102","11","L.A. Union Station","0","16:00:00","1"
"294300276","16:06:00","16:06:00","106","12","L.A. Union Station","0","16:06:00","1"
"294300276","16:20:00","16:20:00","107","13","L.A. Union Station","0","16:20:00","1"
"294300277","15:39:00","15:39:00","107","1","Lancaster","0","15:39:00","1"
"294300277","15:51:00","15:51:00","106","2","Lancaster","0","15:51:00","1"
"294300277","15:58:00","15:58:00","102","3","Lancaster","0","15:58:00","1"
"294300277","16:04:00","16:04:00","186","4","Lancaster","0","16:04:00","1"
"294300277","16:08:00","16:08:00","129","5","Lancaster","0","16:08:00","1"
"294300277","16:16:00","16:16:00","110","6","Lancaster","0","16:16:00","1"
"294300277","16:32:00","16:32:00","175","7","Lancaster","0","16:32:00","1"
"294300277","16:40:00","16:40:00","111","8","Lancaster","0","16:40:00","1"
"294300277","16:46:00","16:46:00","164","9","Lancaster","0","16:46:00","1"
"294300277","16:51:00","16:51:00","161","10","Lancaster","0","16:51:00","1"
"294300277","17:30:00","17:30:00","165","11","Lancaster","0","17:30:00","1"
"294300277","17:40:00","17:40:00","163","12","Lancaster","0","17:40:00","1"
"294300277","17:52:00","17:52:00","162","13","Lancaster","0","17:52:00","1"
"294300278","16:13:00","16:13:00","164","1","L.A. Union Station","0","16:13:00","1"
"294300278","16:20:00","16:20:00","111","2","L.A. Union Station","0","16:20:00","1"
"294300278","16:28:00","16:28:00","175","3","L.A. Union Station","0","16:28:00","1"
"294300278","16:43:00","16:43:00","110","4","L.A. Union Station","0","16:43:00","1"
"294300278","16:50:00","16:50:00","129","5","L.A. Union Station","0","16:50:00","1"
"294300278","16:54:00","16:54:00","186","6","L.A. Union Station","0","16:54:00","1"
"294300278","17:00:00","17:00:00","102","7","L.A. Union Station","0","17:00:00","1"
"294300278","17:06:00","17:06:00","106","8","L.A. Union Station","0","17:06:00","1"
"294300278","17:20:00","17:20:00","107","9","L.A. Union Station","0","17:20:00","1"
"294300279","16:39:00","16:39:00","107","1","Via Princessa","0","16:39:00","1"
"294300279","16:51:00","16:51:00","106","2","Via Princessa","0","16:51:00","1"
"294300279","16:58:00","16:58:00","102","3","Via Princessa","0","16:58:00","1"
"294300279","17:04:00","17:04:00","186","4","Via Princessa","0","17:04:00","1"
"294300279","17:08:00","17:08:00","129","5","Via Princessa","0","17:08:00","1"
"294300279","17:16:00","17:16:00","110","6","Via Princessa","0","17:16:00","1"
"294300279","17:32:00","17:32:00","175","7","Via Princessa","0","17:32:00","1"
"294300279","17:40:00","17:40:00","111","8","Via Princessa","0","17:40:00","1"
"294300279","17:46:00","17:46:00","164","9","Via Princessa","0","17:46:00","1"
"294300280","18:13:00","18:13:00","164","1","L.A. Union Station","0","18:13:00","1"
"294300280","18:20:00","18:20:00","111","2","L.A. Union Station","0","18:20:00","1"
"294300280","18:28:00","18:28:00","175","3","L.A. Union Station","0","18:28:00","1"
"294300280","18:43:00","18:43:00","110","4","L.A. Union Station","0","18:43:00","1"
"294300280","18:50:00","18:50:00","129","5","L.A. Union Station","0","18:50:00","1"
"294300280","18:54:00","18:54:00","186","6","L.A. Union Station","0","18:54:00","1"
"294300280","19:00:00","19:00:00","102","7","L.A. Union Station","0","19:00:00","1"
"294300280","19:06:00","19:06:00","106","8","L.A. Union Station","0","19:06:00","1"
"294300280","19:20:00","19:20:00","107","9","L.A. Union Station","0","19:20:00","1"
"294300281","17:39:00","17:39:00","107","1","Lancaster","0","17:39:00","1"
"294300281","17:51:00","17:51:00","106","2","Lancaster","0","17:51:00","1"
"294300281","17:58:00","17:58:00","102","3","Lancaster","0","17:58:00","1"
"294300281","18:04:00","18:04:00","186","4","Lancaster","0","18:04:00","1"
"294300281","18:08:00","18:08:00","129","5","Lancaster","0","18:08:00","1"
"294300281","18:16:00","18:16:00","110","6","Lancaster","0","18:16:00","1"
"294300281","18:32:00","18:32:00","175","7","Lancaster","0","18:32:00","1"
"294300281","18:40:00","18:40:00","111","8","Lancaster","0","18:40:00","1"
"294300281","18:46:00","18:46:00","164","9","Lancaster","0","18:46:00","1"
"294300281","18:51:00","18:51:00","161","10","Lancaster","0","18:51:00","1"
"294300281","19:30:00","19:30:00","165","11","Lancaster","0","19:30:00","1"
"294300281","19:40:00","19:40:00","163","12","Lancaster","0","19:40:00","1"
"294300281","19:52:00","19:52:00","162","13","Lancaster","0","19:52:00","1"
"294300282","18:11:00","18:11:00","162","1","L.A. Union Station","0","18:11:00","1"
"294300282","18:20:00","18:20:00","163","2","L.A. Union Station","0","18:20:00","1"
"294300282","18:32:00","18:32:00","165","3","L.A. Union Station","0","18:32:00","1"
"294300282","19:10:00","19:10:00","161","4","L.A. Union Station","0","19:10:00","1"
"294300282","19:13:00","19:13:00","164","5","L.A. Union Station","0","19:13:00","1"
"294300282","19:20:00","19:20:00","111","6","L.A. Union Station","0","19:20:00","1"
"294300282","19:28:00","19:28:00","175","7","L.A. Union Station","0","19:28:00","1"
"294300282","19:43:00","19:43:00","110","8","L.A. Union Station","0","19:43:00","1"
"294300282","19:50:00","19:50:00","129","9","L.A. Union Station","0","19:50:00","1"
"294300282","19:54:00","19:54:00","186","10","L.A. Union Station","0","19:54:00","1"
"294300282","20:00:00","20:00:00","102","11","L.A. Union Station","0","20:00:00","1"
"294300282","20:06:00","20:06:00","106","12","L.A. Union Station","0","20:06:00","1"
"294300282","20:20:00","20:20:00","107","13","L.A. Union Station","0","20:20:00","1"
"294300285","19:39:00","19:39:00","107","1","Lancaster","0","19:39:00","1"
"294300285","19:51:00","19:51:00","106","2","Lancaster","0","19:51:00","1"
"294300285","19:58:00","19:58:00","102","3","Lancaster","0","19:58:00","1"
"294300285","20:04:00","20:04:00","186","4","Lancaster","0","20:04:00","1"
"294300285","20:08:00","20:08:00","129","5","Lancaster","0","20:08:00","1"
"294300285","20:16:00","20:16:00","110","6","Lancaster","0","20:16:00","1"
"294300285","20:32:00","20:32:00","175","7","Lancaster","0","20:32:00","1"
"294300285","20:40:00","20:40:00","111","8","Lancaster","0","20:40:00","1"
"294300285","20:46:00","20:46:00","164","9","Lancaster","0","20:46:00","1"
"294300285","20:51:00","20:51:00","161","10","Lancaster","0","20:51:00","1"
"294300285","21:30:00","21:30:00","165","11","Lancaster","0","21:30:00","1"
"294300285","21:40:00","21:40:00","163","12","Lancaster","0","21:40:00","1"
"294300285","21:52:00","21:52:00","162","13","Lancaster","0","21:52:00","1"
"294300287","20:39:00","20:39:00","107","1","Via Princessa","0","20:39:00","1"
"294300287","20:51:00","20:51:00","106","2","Via Princessa","0","20:51:00","1"
"294300287","20:58:00","20:58:00","102","3","Via Princessa","0","20:58:00","1"
"294300287","21:04:00","21:04:00","186","4","Via Princessa","0","21:04:00","1"
"294300287","21:08:00","21:08:00","129","5","Via Princessa","0","21:08:00","1"
"294300287","21:16:00","21:16:00","110","6","Via Princessa","0","21:16:00","1"
"294300287","21:32:00","21:32:00","175","7","Via Princessa","0","21:32:00","1"
"294300287","21:40:00","21:40:00","111","8","Via Princessa","0","21:40:00","1"
"294300287","21:46:00","21:46:00","164","9","Via Princessa","0","21:46:00","1"
"294300288","22:13:00","22:13:00","164","1","L.A. Union Station","0","22:13:00","1"
"294300288","22:20:00","22:20:00","111","2","L.A. Union Station","0","22:20:00","1"
"294300288","22:28:00","22:28:00","175","3","L.A. Union Station","0","22:28:00","1"
"294300288","22:43:00","22:43:00","110","4","L.A. Union Station","0","22:43:00","1"
"294300288","22:50:00","22:50:00","129","5","L.A. Union Station","0","22:50:00","1"
"294300288","22:54:00","22:54:00","186","6","L.A. Union Station","0","22:54:00","1"
"294300288","23:00:00","23:00:00","102","7","L.A. Union Station","0","23:00:00","1"
"294300288","23:06:00","23:06:00","106","8","L.A. Union Station","0","23:06:00","1"
"294300288","23:20:00","23:20:00","107","9","L.A. Union Station","0","23:20:00","1"
"294400173","06:39:00","06:39:00","107","1","Lancaster","0","06:39:00","1"
"294400173","06:51:00","06:51:00","106","2","Lancaster","0","06:51:00","1"
"294400173","06:58:00","06:58:00","102","3","Lancaster","0","06:58:00","1"
"294400173","07:04:00","07:04:00","186","4","Lancaster","0","07:04:00","1"
"294400173","07:08:00","07:08:00","129","5","Lancaster","0","07:08:00","1"
"294400173","07:16:00","07:16:00","110","6","Lancaster","0","07:16:00","1"
"294400173","07:32:00","07:32:00","175","7","Lancaster","0","07:32:00","1"
"294400173","07:40:00","07:40:00","111","8","Lancaster","0","07:40:00","1"
"294400173","07:46:00","07:46:00","164","9","Lancaster","0","07:46:00","1"
"294400173","07:52:00","07:52:00","161","10","Lancaster","0","07:52:00","1"
"294400173","08:31:00","08:31:00","165","11","Lancaster","0","08:31:00","1"
"294400173","08:41:00","08:41:00","163","12","Lancaster","0","08:41:00","1"
"294400173","08:53:00","08:53:00","162","13","Lancaster","0","08:53:00","1"
"294400182","09:39:00","09:39:00","107","1","Lancaster","0","09:39:00","1"
"294400182","09:51:00","09:51:00","106","2","Lancaster","0","09:51:00","1"
"294400182","09:58:00","09:58:00","102","3","Lancaster","0","09:58:00","1"
"294400182","10:04:00","10:04:00","186","4","Lancaster","0","10:04:00","1"
"294400182","10:08:00","10:08:00","129","5","Lancaster","0","10:08:00","1"
"294400182","10:16:00","10:16:00","110","6","Lancaster","0","10:16:00","1"
"294400182","10:32:00","10:32:00","175","7","Lancaster","0","10:32:00","1"
"294400182","10:40:00","10:40:00","111","8","Lancaster","0","10:40:00","1"
"294400182","10:46:00","10:46:00","164","9","Lancaster","0","10:46:00","1"
"294400182","10:52:00","10:52:00","161","10","Lancaster","0","10:52:00","1"
"294400182","11:31:00","11:31:00","165","11","Lancaster","0","11:31:00","1"
"294400182","11:41:00","11:41:00","163","12","Lancaster","0","11:41:00","1"
"294400182","11:53:00","11:53:00","162","13","Lancaster","0","11:53:00","1"
"294400189","16:39:00","16:39:00","107","1","Lancaster","0","16:39:00","1"
"294400189","16:51:00","16:51:00","106","2","Lancaster","0","16:51:00","1"
"294400189","16:58:00","16:58:00","102","3","Lancaster","0","16:58:00","1"
"294400189","17:04:00","17:04:00","186","4","Lancaster","0","17:04:00","1"
"294400189","17:08:00","17:08:00","129","5","Lancaster","0","17:08:00","1"
"294400189","17:16:00","17:16:00","110","6","Lancaster","0","17:16:00","1"
"294400189","17:32:00","17:32:00","175","7","Lancaster","0","17:32:00","1"
"294400189","17:40:00","17:40:00","111","8","Lancaster","0","17:40:00","1"
"294400189","17:46:00","17:46:00","164","9","Lancaster","0","17:46:00","1"
"294400189","17:52:00","17:52:00","161","10","Lancaster","0","17:52:00","1"
"294400189","18:31:00","18:31:00","165","11","Lancaster","0","18:31:00","1"
"294400189","18:41:00","18:41:00","163","12","Lancaster","0","18:41:00","1"
"294400189","18:53:00","18:53:00","162","13","Lancaster","0","18:53:00","1"
"294500201","06:11:00","06:11:00","162","1","L.A. Union Station","0","06:11:00","1"
"294500201","06:20:00","06:20:00","163","2","L.A. Union Station","0","06:20:00","1"
"294500201","06:32:00","06:32:00","165","3","L.A. Union Station","0","06:32:00","1"
"294500201","07:10:00","07:10:00","161","4","L.A. Union Station","0","07:10:00","1"
"294500201","07:13:00","07:13:00","164","5","L.A. Union Station","0","07:13:00","1"
"294500201","07:20:00","07:20:00","111","6","L.A. Union Station","0","07:20:00","1"
"294500201","07:28:00","07:28:00","175","7","L.A. Union Station","0","07:28:00","1"
"294500201","07:43:00","07:43:00","110","8","L.A. Union Station","0","07:43:00","1"
"294500201","07:50:00","07:50:00","129","9","L.A. Union Station","0","07:50:00","1"
"294500201","07:54:00","07:54:00","186","10","L.A. Union Station","0","07:54:00","1"
"294500201","08:00:00","08:00:00","102","11","L.A. Union Station","0","08:00:00","1"
"294500201","08:06:00","08:06:00","106","12","L.A. Union Station","0","08:06:00","1"
"294500201","08:20:00","08:20:00","107","13","L.A. Union Station","0","08:20:00","1"
"294500721","08:11:00","08:11:00","162","1","L.A. Union Station","0","08:11:00","1"
"294500721","08:20:00","08:20:00","163","2","L.A. Union Station","0","08:20:00","1"
"294500721","08:32:00","08:32:00","165","3","L.A. Union Station","0","08:32:00","1"
"294500721","09:10:00","09:10:00","161","4","L.A. Union Station","0","09:10:00","1"
"294500721","09:13:00","09:13:00","164","5","L.A. Union Station","0","09:13:00","1"
"294500721","09:20:00","09:20:00","111","6","L.A. Union Station","0","09:20:00","1"
"294500721","09:28:00","09:28:00","175","7","L.A. Union Station","0","09:28:00","1"
"294500721","09:43:00","09:43:00","110","8","L.A. Union Station","0","09:43:00","1"
"294500721","09:50:00","09:50:00","129","9","L.A. Union Station","0","09:50:00","1"
"294500721","09:54:00","09:54:00","186","10","L.A. Union Station","0","09:54:00","1"
"294500721","10:00:00","10:00:00","102","11","L.A. Union Station","0","10:00:00","1"
"294500721","10:06:00","10:06:00","106","12","L.A. Union Station","0","10:06:00","1"
"294500721","10:20:00","10:20:00","107","13","L.A. Union Station","0","10:20:00","1"
"294500741","10:13:00","10:13:00","164","1","L.A. Union Station","0","10:13:00","1"
"294500741","10:20:00","10:20:00","111","2","L.A. Union Station","0","10:20:00","1"
"294500741","10:28:00","10:28:00","175","3","L.A. Union Station","0","10:28:00","1"
"294500741","10:43:00","10:43:00","110","4","L.A. Union Station","0","10:43:00","1"
"294500741","10:50:00","10:50:00","129","5","L.A. Union Station","0","10:50:00","1"
"294500741","10:54:00","10:54:00","186","6","L.A. Union Station","0","10:54:00","1"
"294500741","11:00:00","11:00:00","102","7","L.A. Union Station","0","11:00:00","1"
"294500741","11:06:00","11:06:00","106","8","L.A. Union Station","0","11:06:00","1"
"294500741","11:20:00","11:20:00","107","9","L.A. Union Station","0","11:20:00","1"
"294500743","10:11:00","10:11:00","162","1","L.A. Union Station","0","10:11:00","1"
"294500743","10:20:00","10:20:00","163","2","L.A. Union Station","0","10:20:00","1"
"294500743","10:32:00","10:32:00","165","3","L.A. Union Station","0","10:32:00","1"
"294500743","11:10:00","11:10:00","161","4","L.A. Union Station","0","11:10:00","1"
"294500743","11:13:00","11:13:00","164","5","L.A. Union Station","0","11:13:00","1"
"294500743","11:20:00","11:20:00","111","6","L.A. Union Station","0","11:20:00","1"
"294500743","11:28:00","11:28:00","175","7","L.A. Union Station","0","11:28:00","1"
"294500743","11:43:00","11:43:00","110","8","L.A. Union Station","0","11:43:00","1"
"294500743","11:50:00","11:50:00","129","9","L.A. Union Station","0","11:50:00","1"
"294500743","11:54:00","11:54:00","186","10","L.A. Union Station","0","11:54:00","1"
"294500743","12:00:00","12:00:00","102","11","L.A. Union Station","0","12:00:00","1"
"294500743","12:06:00","12:06:00","106","12","L.A. Union Station","0","12:06:00","1"
"294500743","12:20:00","12:20:00","107","13","L.A. Union Station","0","12:20:00","1"
"294500781","12:13:00","12:13:00","164","1","L.A. Union Station","0","12:13:00","1"
"294500781","12:20:00","12:20:00","111","2","L.A. Union Station","0","12:20:00","1"
"294500781","12:28:00","12:28:00","175","3","L.A. Union Station","0","12:28:00","1"
"294500781","12:43:00","12:43:00","110","4","L.A. Union Station","0","12:43:00","1"
"294500781","12:50:00","12:50:00","129","5","L.A. Union Station","0","12:50:00","1"
"294500781","12:54:00","12:54:00","186","6","L.A. Union Station","0","12:54:00","1"
"294500781","13:00:00","13:00:00","102","7","L.A. Union Station","0","13:00:00","1"
"294500781","13:06:00","13:06:00","106","8","L.A. Union Station","0","13:06:00","1"
"294500781","13:20:00","13:20:00","107","9","L.A. Union Station","0","13:20:00","1"
"294600204","08:39:00","08:39:00","107","1","Via Princessa","0","08:39:00","1"
"294600204","08:51:00","08:51:00","106","2","Via Princessa","0","08:51:00","1"
"294600204","08:58:00","08:58:00","102","3","Via Princessa","0","08:58:00","1"
"294600204","09:04:00","09:04:00","186","4","Via Princessa","0","09:04:00","1"
"294600204","09:08:00","09:08:00","129","5","Via Princessa","0","09:08:00","1"
"294600204","09:16:00","09:16:00","110","6","Via Princessa","0","09:16:00","1"
"294600204","09:32:00","09:32:00","175","7","Via Princessa","0","09:32:00","1"
"294600204","09:40:00","09:40:00","111","8","Via Princessa","0","09:40:00","1"
"294600204","09:46:00","09:46:00","164","9","Via Princessa","0","09:46:00","1"
"294600701","07:39:00","07:39:00","107","1","Lancaster","0","07:39:00","1"
"294600701","07:51:00","07:51:00","106","2","Lancaster","0","07:51:00","1"
"294600701","07:58:00","07:58:00","102","3","Lancaster","0","07:58:00","1"
"294600701","08:04:00","08:04:00","186","4","Lancaster","0","08:04:00","1"
"294600701","08:08:00","08:08:00","129","5","Lancaster","0","08:08:00","1"
"294600701","08:16:00","08:16:00","110","6","Lancaster","0","08:16:00","1"
"294600701","08:32:00","08:32:00","175","7","Lancaster","0","08:32:00","1"
"294600701","08:40:00","08:40:00","111","8","Lancaster","0","08:40:00","1"
"294600701","08:46:00","08:46:00","164","9","Lancaster","0","08:46:00","1"
"294600701","08:51:00","08:51:00","161","10","Lancaster","0","08:51:00","1"
"294600701","09:30:00","09:30:00","165","11","Lancaster","0","09:30:00","1"
"294600701","09:40:00","09:40:00","163","12","Lancaster","0","09:40:00","1"
"294600701","09:52:00","09:52:00","162","13","Lancaster","0","09:52:00","1"
"294600742","10:39:00","10:39:00","107","1","Via Princessa","0","10:39:00","1"
"294600742","10:51:00","10:51:00","106","2","Via Princessa","0","10:51:00","1"
"294600742","10:58:00","10:58:00","102","3","Via Princessa","0","10:58:00","1"
"294600742","11:04:00","11:04:00","186","4","Via Princessa","0","11:04:00","1"
"294600742","11:08:00","11:08:00","129","5","Via Princessa","0","11:08:00","1"
"294600742","11:16:00","11:16:00","110","6","Via Princessa","0","11:16:00","1"
"294600742","11:32:00","11:32:00","175","7","Via Princessa","0","11:32:00","1"
"294600742","11:40:00","11:40:00","111","8","Via Princessa","0","11:40:00","1"
"294600742","11:46:00","11:46:00","164","9","Via Princessa","0","11:46:00","1"
"294600744","11:39:00","11:39:00","107","1","Lancaster","0","11:39:00","1"
"294600744","11:51:00","11:51:00","106","2","Lancaster","0","11:51:00","1"
"294600744","11:58:00","11:58:00","102","3","Lancaster","0","11:58:00","1"
"294600744","12:04:00","12:04:00","186","4","Lancaster","0","12:04:00","1"
"294600744","12:08:00","12:08:00","129","5","Lancaster","0","12:08:00","1"
"294600744","12:16:00","12:16:00","110","6","Lancaster","0","12:16:00","1"
"294600744","12:32:00","12:32:00","175","7","Lancaster","0","12:32:00","1"
"294600744","12:40:00","12:40:00","111","8","Lancaster","0","12:40:00","1"
"294600744","12:46:00","12:46:00","164","9","Lancaster","0","12:46:00","1"
"294600744","12:51:00","12:51:00","161","10","Lancaster","0","12:51:00","1"
"294600744","13:30:00","13:30:00","165","11","Lancaster","0","13:30:00","1"
"294600744","13:40:00","13:40:00","163","12","Lancaster","0","13:40:00","1"
"294600744","13:52:00","13:52:00","162","13","Lancaster","0","13:52:00","1"
"294600746","12:39:00","12:39:00","107","1","Via Princessa","0","12:39:00","1"
"294600746","12:51:00","12:51:00","106","2","Via Princessa","0","12:51:00","1"
"294600746","12:58:00","12:58:00","102","3","Via Princessa","0","12:58:00","1"
"294600746","13:04:00","13:04:00","186","4","Via Princessa","0","13:04:00","1"
"294600746","13:08:00","13:08:00","129","5","Via Princessa","0","13:08:00","1"
"294600746","13:16:00","13:16:00","110","6","Via Princessa","0","13:16:00","1"
"294600746","13:32:00","13:32:00","175","7","Via Princessa","0","13:32:00","1"
"294600746","13:40:00","13:40:00","111","8","Via Princessa","0","13:40:00","1"
"294600746","13:46:00","13:46:00","164","9","Via Princessa","0","13:46:00","1"
"295100223","04:11:00","04:11:00","185","1","L.A. Union Station","0","04:11:00","1"
"295100223","04:16:00","04:16:00","124","2","L.A. Union Station","0","04:16:00","1"
"295100223","04:23:00","04:23:00","122","3","L.A. Union Station","0","04:23:00","1"
"295100223","04:29:00","04:29:00","116","4","L.A. Union Station","0","04:29:00","1"
"295100223","04:38:00","04:38:00","121","5","L.A. Union Station","0","04:38:00","1"
"295100223","04:45:00","04:45:00","125","6","L.A. Union Station","0","04:45:00","1"
"295100223","04:51:00","04:51:00","118","7","L.A. Union Station","0","04:51:00","1"
"295100223","04:54:00","04:54:00","114","8","L.A. Union Station","0","04:54:00","1"
"295100223","04:59:00","04:59:00","109","9","L.A. Union Station","0","04:59:00","1"
"295100223","05:10:00","05:10:00","104","10","L.A. Union Station","0","05:10:00","1"
"295100223","05:17:00","05:17:00","101","11","L.A. Union Station","0","05:17:00","1"
"295100223","05:26:00","05:26:00","105","12","L.A. Union Station","0","05:26:00","1"
"295100223","05:37:00","05:37:00","115","13","L.A. Union Station","0","05:37:00","1"
"295100223","05:48:00","05:48:00","107","14","L.A. Union Station","0","05:48:00","1"
"295100226","04:41:00","04:41:00","185","1","L.A. Union Station","0","04:41:00","1"
"295100226","04:46:00","04:46:00","124","2","L.A. Union Station","0","04:46:00","1"
"295100226","04:53:00","04:53:00","122","3","L.A. Union Station","0","04:53:00","1"
"295100226","04:59:00","04:59:00","116","4","L.A. Union Station","0","04:59:00","1"
"295100226","05:08:00","05:08:00","121","5","L.A. Union Station","0","05:08:00","1"
"295100226","05:15:00","05:15:00","125","6","L.A. Union Station","0","05:15:00","1"
"295100226","05:21:00","05:21:00","118","7","L.A. Union Station","0","05:21:00","1"
"295100226","05:24:00","05:24:00","114","8","L.A. Union Station","0","05:24:00","1"
"295100226","05:29:00","05:29:00","109","9","L.A. Union Station","0","05:29:00","1"
"295100226","05:40:00","05:40:00","104","10","L.A. Union Station","0","05:40:00","1"
"295100226","05:47:00","05:47:00","101","11","L.A. Union Station","0","05:47:00","1"
"295100226","05:58:00","05:58:00","105","12","L.A. Union Station","0","05:58:00","1"
"295100226","06:09:00","06:09:00","115","13","L.A. Union Station","0","06:09:00","1"
"295100226","06:20:00","06:20:00","107","14","L.A. Union Station","0","06:20:00","1"
"295100230","05:41:00","05:41:00","185","1","L.A. Union Station","0","05:41:00","1"
"295100230","05:46:00","05:46:00","124","2","L.A. Union Station","0","05:46:00","1"
"295100230","05:53:00","05:53:00","122","3","L.A. Union Station","0","05:53:00","1"
"295100230","05:59:00","05:59:00","116","4","L.A. Union Station","0","05:59:00","1"
"295100230","06:08:00","06:08:00","121","5","L.A. Union Station","0","06:08:00","1"
"295100230","06:15:00","06:15:00","125","6","L.A. Union Station","0","06:15:00","1"
"295100230","06:21:00","06:21:00","118","7","L.A. Union Station","0","06:21:00","1"
"295100230","06:24:00","06:24:00","114","8","L.A. Union Station","0","06:24:00","1"
"295100230","06:29:00","06:29:00","109","9","L.A. Union Station","0","06:29:00","1"
"295100230","06:40:00","06:40:00","104","10","L.A. Union Station","0","06:40:00","1"
"295100230","06:46:00","06:46:00","101","11","L.A. Union Station","0","06:46:00","1"
"295100230","06:55:00","06:55:00","105","12","L.A. Union Station","0","06:55:00","1"
"295100230","07:06:00","07:06:00","115","13","L.A. Union Station","0","07:06:00","1"
"295100230","07:17:00","07:17:00","107","14","L.A. Union Station","0","07:17:00","1"
"295100234","06:21:00","06:21:00","185","1","L.A. Union Station","0","06:21:00","1"
"295100234","06:26:00","06:26:00","124","2","L.A. Union Station","0","06:26:00","1"
"295100234","06:33:00","06:33:00","122","3","L.A. Union Station","0","06:33:00","1"
"295100234","06:39:00","06:39:00","116","4","L.A. Union Station","0","06:39:00","1"
"295100234","06:48:00","06:48:00","121","5","L.A. Union Station","0","06:48:00","1"
"295100234","06:57:00","06:57:00","125","6","L.A. Union Station","0","06:57:00","1"
"295100234","07:02:00","07:02:00","118","7","L.A. Union Station","0","07:02:00","1"
"295100234","07:06:00","07:06:00","114","8","L.A. Union Station","0","07:06:00","1"
